"idno";"intnum";"int_period";"duration"
3306;100;2021-07-15 16:59:00 UTC--2021-07-15 17:46:00 UTC;47
3307;105;2021-07-13 19:18:00 UTC--2021-07-13 20:27:00 UTC;69
3308;105;2021-07-20 11:59:00 UTC--2021-07-20 13:03:00 UTC;64
3309;105;2021-07-14 15:53:00 UTC--2021-07-14 16:59:00 UTC;66
3310;105;2021-07-15 11:30:00 UTC--2021-07-15 12:31:00 UTC;61
3312;105;2021-07-24 15:51:00 UTC--2021-07-24 16:31:00 UTC;40
3313;56;2021-07-26 15:05:00 UTC--2021-07-26 16:17:00 UTC;72
3315;56;2021-07-25 14:17:00 UTC--2021-07-25 14:52:00 UTC;35
3316;56;2021-07-26 17:27:00 UTC--2021-07-26 18:38:00 UTC;71
3318;56;2021-08-02 17:48:00 UTC--2021-08-02 18:25:00 UTC;37
3319;116;2021-07-16 16:57:00 UTC--2021-07-16 17:39:00 UTC;42
3320;116;2021-07-16 18:30:00 UTC--2021-07-16 19:22:00 UTC;52
3322;116;2021-07-20 12:10:00 UTC--2021-07-20 13:05:00 UTC;55
3323;116;2021-07-16 19:57:00 UTC--2021-07-16 20:49:00 UTC;52
3324;116;2021-07-20 13:50:00 UTC--2021-07-20 14:42:00 UTC;52
3325;191;2021-08-16 15:00:00 UTC--2021-08-16 16:05:00 UTC;65
3326;191;2021-08-11 16:33:00 UTC--2021-08-11 17:20:00 UTC;47
3328;191;2021-08-14 15:42:00 UTC--2021-08-14 16:29:00 UTC;47
3330;191;2021-08-13 17:10:00 UTC--2021-08-13 17:55:00 UTC;45
3331;30;2021-08-05 15:16:00 UTC--2021-08-05 16:08:00 UTC;52
3332;30;2021-08-05 17:43:00 UTC--2021-08-05 18:30:00 UTC;47
3333;30;2021-08-10 18:57:00 UTC--2021-08-10 19:56:00 UTC;59
3335;30;2021-08-09 15:15:00 UTC--2021-08-09 16:04:00 UTC;49
3336;30;2021-08-09 17:39:00 UTC--2021-08-09 18:32:00 UTC;53
3338;123;2021-09-12 19:58:00 UTC--2021-09-12 20:46:00 UTC;48
3339;123;2021-09-11 17:36:00 UTC--2021-09-11 18:25:00 UTC;49
3340;123;2021-09-07 13:12:00 UTC--2021-09-07 13:59:00 UTC;47
3341;123;2021-09-09 17:01:00 UTC--2021-09-09 17:44:00 UTC;43
3342;123;2021-09-15 14:20:00 UTC--2021-09-15 15:00:00 UTC;40
3343;178;2021-07-11 18:47:00 UTC--2021-07-11 20:08:00 UTC;81
3344;178;2021-07-07 18:27:00 UTC--2021-07-07 19:27:00 UTC;60
3346;178;2021-07-08 20:36:00 UTC--2021-07-08 21:32:00 UTC;56
3347;178;2021-07-11 20:21:00 UTC--2021-07-11 21:18:00 UTC;57
3348;178;2021-07-18 17:53:00 UTC--2021-07-18 19:04:00 UTC;71
3349;29;2021-08-16 10:51:00 UTC--2021-08-16 12:13:00 UTC;82
3350;29;2021-08-20 12:45:00 UTC--2021-08-20 13:59:00 UTC;74
3352;29;2021-08-14 18:37:00 UTC--2021-08-14 19:51:00 UTC;74
3353;29;2021-08-19 15:02:00 UTC--2021-08-19 16:24:00 UTC;82
3354;29;2021-08-14 20:36:00 UTC--2021-08-14 21:49:00 UTC;73
3355;202;2021-07-18 15:37:00 UTC--2021-07-18 16:22:00 UTC;45
3356;202;2021-07-14 17:13:00 UTC--2021-07-14 18:06:00 UTC;53
3358;202;2021-07-13 15:08:00 UTC--2021-07-13 16:03:00 UTC;55
3359;202;2021-07-19 16:17:00 UTC--2021-07-19 16:58:00 UTC;41
3360;202;2021-07-19 17:58:00 UTC--2021-07-19 18:50:00 UTC;52
3361;193;2021-07-11 18:07:00 UTC--2021-07-11 19:06:00 UTC;59
3362;193;2021-07-09 18:50:00 UTC--2021-07-09 19:45:00 UTC;55
3363;193;2021-07-14 17:22:00 UTC--2021-07-14 18:38:00 UTC;76
3364;193;2021-07-17 19:54:00 UTC--2021-07-17 20:37:00 UTC;43
3366;193;2021-07-10 14:12:00 UTC--2021-07-10 15:23:00 UTC;71
3367;139;2021-09-16 13:58:00 UTC--2021-09-16 15:00:00 UTC;62
3368;139;2021-09-09 18:27:00 UTC--2021-09-09 19:18:00 UTC;51
3369;139;2021-09-06 21:42:00 UTC--2021-09-06 22:42:00 UTC;60
3370;139;2021-09-08 11:20:00 UTC--2021-09-08 12:07:00 UTC;47
3373;195;2021-08-03 20:29:00 UTC--2021-08-03 21:33:00 UTC;64
3377;195;2021-07-28 10:57:00 UTC--2021-07-28 11:57:00 UTC;60
3378;195;2021-08-02 16:06:00 UTC--2021-08-02 17:05:00 UTC;59
3379;74;2021-07-07 10:05:00 UTC--2021-07-07 11:06:00 UTC;61
3381;74;2021-07-08 10:28:00 UTC--2021-07-08 11:23:00 UTC;55
3383;74;2021-07-09 19:24:00 UTC--2021-07-09 20:28:00 UTC;64
3384;74;2021-07-08 12:50:00 UTC--2021-07-08 13:43:00 UTC;53
3385;179;2021-09-09 14:52:00 UTC--2021-09-09 15:49:00 UTC;57
3386;179;2021-09-08 14:57:00 UTC--2021-09-08 15:54:00 UTC;57
3387;179;2021-09-15 16:20:00 UTC--2021-09-15 17:20:00 UTC;60
3388;179;2021-09-08 17:21:00 UTC--2021-09-08 18:20:00 UTC;59
3390;179;2021-09-10 18:41:00 UTC--2021-09-10 19:37:00 UTC;56
3392;40;2021-08-20 11:51:00 UTC--2021-08-20 12:49:00 UTC;58
3393;40;2021-08-15 13:52:00 UTC--2021-08-15 14:51:00 UTC;59
3394;40;2021-08-15 15:28:00 UTC--2021-08-15 16:08:00 UTC;40
3395;40;2021-08-15 17:35:00 UTC--2021-08-15 18:24:00 UTC;49
3396;40;2021-08-19 15:03:00 UTC--2021-08-19 15:59:00 UTC;56
3398;164;2021-07-10 14:25:00 UTC--2021-07-10 15:17:00 UTC;52
3399;164;2021-07-14 18:02:00 UTC--2021-07-14 18:55:00 UTC;53
3400;164;2021-07-16 09:37:00 UTC--2021-07-16 10:29:00 UTC;52
3401;164;2021-07-15 16:45:00 UTC--2021-07-15 17:37:00 UTC;52
3402;164;2021-07-07 18:21:00 UTC--2021-07-07 19:15:00 UTC;54
